FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 08:12:32,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:10:14,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:14,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:39,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:16:49,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:17:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:18:05,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:19:19,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:20:36,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:21:27,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:22:35,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-12-01 09:40:44,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
写入672行测值
写入672行成果值
FILE:2016-12-01 09:42:32,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
DATA:M1A-1,204,数据误差超限
DATA:M1A-1,205,数据误差超限
DATA:M1A-1,206,数据误差超限
DATA:M1A-1,207,数据误差超限
DATA:M1A-1,208,数据误差超限
DATA:M1A-1,209,数据误差超限
DATA:M1A-1,210,数据误差超限
DATA:M1A-1,211,数据误差超限
DATA:M1A-1,212,数据误差超限
DATA:M1A-1,213,数据误差超限
DATA:M1A-1,214,数据误差超限
DATA:M1A-1,215,数据误差超限
DATA:M1A-1,216,数据误差超限
DATA:M1A-1,217,数据误差超限
DATA:M1A-1,218,数据误差超限
DATA:M1A-1,219,数据误差超限
DATA:M1A-1,220,数据误差超限
DATA:M1A-1,221,数据误差超限
DATA:M1A-1,222,数据误差超限
DATA:M1A-1,223,数据误差超限
DATA:M1A-1,224,数据误差超限
DATA:M1A-1,225,数据误差超限
DATA:M1A-1,226,数据误差超限
DATA:M1A-1,227,数据误差超限
DATA:M1A-1,228,数据误差超限
DATA:M1A-1,229,数据误差超限
DATA:M1A-1,230,数据误差超限
DATA:M1A-1,231,数据误差超限
DATA:M1A-1,232,数据误差超限
DATA:M1A-1,233,数据误差超限
DATA:M1A-1,234,数据误差超限
DATA:M1A-1,235,数据误差超限
DATA:M1A-1,236,数据误差超限
DATA:M1A-1,237,数据误差超限
DATA:M1A-1,238,数据误差超限
DATA:M1A-1,239,数据误差超限
DATA:M1A-1,240,数据误差超限
DATA:M1A-1,241,数据误差超限
DATA:M1A-1,242,数据误差超限
DATA:M1A-1,243,数据误差超限
DATA:M1A-1,244,数据误差超限
DATA:M1A-1,245,数据误差超限
DATA:M1A-1,246,数据误差超限
DATA:M1A-1,247,数据误差超限
DATA:M1A-1,248,数据误差超限
DATA:M1A-1,249,数据误差超限
DATA:M1A-1,250,数据误差超限
DATA:M1A-1,251,数据误差超限
DATA:M1A-1,252,数据误差超限
DATA:M1A-1,253,数据误差超限
DATA:M1A-1,254,数据误差超限
DATA:M1A-1,255,数据误差超限
DATA:M1A-1,256,数据误差超限
DATA:M1A-1,257,数据误差超限
DATA:M1A-1,258,数据误差超限
DATA:M1A-1,259,数据误差超限
DATA:M1A-1,260,数据误差超限
DATA:M1A-1,261,数据误差超限
DATA:M1A-1,262,数据误差超限
DATA:M1A-1,263,数据误差超限
DATA:M1A-1,264,数据误差超限
DATA:M1A-1,265,数据误差超限
DATA:M1A-1,266,数据误差超限
DATA:M1A-1,267,数据误差超限
DATA:M1A-1,268,数据误差超限
DATA:M1A-1,269,数据误差超限
DATA:M1A-1,270,数据误差超限
DATA:M1A-1,271,数据误差超限
DATA:M1A-1,272,数据误差超限
DATA:M1A-1,273,数据误差超限
DATA:M1A-1,274,数据误差超限
DATA:M1A-1,275,数据误差超限
DATA:M1A-1,276,数据误差超限
DATA:M1A-1,277,数据误差超限
DATA:M1A-1,278,数据误差超限
DATA:M1A-1,279,数据误差超限
DATA:M1A-1,280,数据误差超限
DATA:M1A-1,281,数据误差超限
DATA:M1A-1,282,数据误差超限
DATA:M1A-1,283,数据误差超限
DATA:M1A-1,284,数据误差超限
DATA:M1A-1,285,数据误差超限
DATA:M1A-1,286,数据误差超限
DATA:M1A-1,287,数据误差超限
DATA:M1A-1,288,数据误差超限
DATA:M1A-1,289,数据误差超限
DATA:M1A-1,290,数据误差超限
DATA:M1A-1,291,数据误差超限
DATA:M1A-1,292,数据误差超限
DATA:M1A-1,293,数据误差超限
DATA:M1A-1,294,数据误差超限
DATA:M1A-1,295,数据误差超限
DATA:M1A-1,296,数据误差超限
DATA:M1A-1,297,数据误差超限
DATA:M1A-1,298,数据误差超限
DATA:M1A-1,299,数据误差超限
DATA:M1A-1,300,数据误差超限
DATA:M1A-1,301,数据误差超限
DATA:M1A-1,302,数据误差超限
DATA:M1A-1,303,数据误差超限
DATA:M1A-1,304,数据误差超限
DATA:M1A-1,305,数据误差超限
DATA:M1A-1,306,数据误差超限
DATA:M1A-1,307,数据误差超限
DATA:M1A-1,308,数据误差超限
DATA:M1A-1,309,数据误差超限
DATA:M1A-1,310,数据误差超限
DATA:M1A-1,311,数据误差超限
DATA:M1A-1,312,数据误差超限
DATA:M1A-1,313,数据误差超限
DATA:M1A-1,314,数据误差超限
DATA:M1A-1,315,数据误差超限
DATA:M1A-1,316,数据误差超限
DATA:M1A-1,317,数据误差超限
DATA:M1A-1,318,数据误差超限
DATA:M1A-1,319,数据误差超限
DATA:M1A-1,320,数据误差超限
DATA:M1A-1,321,数据误差超限
DATA:M1A-1,322,数据误差超限
DATA:M1A-1,323,数据误差超限
DATA:M1A-1,324,数据误差超限
DATA:M1A-1,325,数据误差超限
DATA:M1A-1,326,数据误差超限
DATA:M1A-1,327,数据误差超限
DATA:M1A-1,328,数据误差超限
DATA:M1A-1,329,数据误差超限
DATA:M1A-1,330,数据误差超限
DATA:M1A-1,331,数据误差超限
DATA:M1A-1,332,数据误差超限
DATA:M1A-1,333,数据误差超限
DATA:M1A-1,334,数据误差超限
DATA:M1A-1,335,数据误差超限
DATA:M1A-1,336,数据误差超限
DATA:M1A-1,337,数据误差超限
DATA:M1A-1,338,数据误差超限
DATA:M1A-1,339,数据误差超限
DATA:M1A-1,340,数据误差超限
DATA:M1A-1,341,数据误差超限
DATA:M1A-1,342,数据误差超限
DATA:M1A-1,343,数据误差超限
DATA:M1A-1,344,数据误差超限
DATA:M1A-1,345,数据误差超限
DATA:M1A-1,346,数据误差超限
DATA:M1A-1,347,数据误差超限
DATA:M1A-1,348,数据误差超限
DATA:M1A-1,349,数据误差超限
DATA:M1A-1,350,数据误差超限
DATA:M1A-1,351,数据误差超限
DATA:M1A-1,352,数据误差超限
DATA:M1A-1,353,数据误差超限
DATA:M1A-1,354,数据误差超限
DATA:M1A-1,355,数据误差超限
DATA:M1A-1,356,数据误差超限
DATA:M1A-1,357,数据误差超限
DATA:M1A-1,358,数据误差超限
DATA:M1A-1,359,数据误差超限
DATA:M1A-1,360,数据误差超限
DATA:M1A-1,361,数据误差超限
DATA:M1A-1,362,数据误差超限
DATA:M1A-1,363,数据误差超限
DATA:M1A-1,364,数据误差超限
DATA:M1A-1,365,数据误差超限
DATA:M1A-1,366,数据误差超限
DATA:M1A-1,367,数据误差超限
DATA:M1A-1,368,数据误差超限
DATA:M1A-1,369,数据误差超限
DATA:M1A-1,370,数据误差超限
DATA:M1A-1,371,数据误差超限
DATA:M1A-1,372,数据误差超限
DATA:M1A-1,373,数据误差超限
DATA:M1A-1,374,数据误差超限
DATA:M1A-1,375,数据误差超限
DATA:M1A-1,376,数据误差超限
DATA:M1A-1,377,数据误差超限
DATA:M1A-1,378,数据误差超限
DATA:M1A-1,379,数据误差超限
DATA:M1A-1,380,数据误差超限
DATA:M1A-1,381,数据误差超限
DATA:M1A-1,382,数据误差超限
DATA:M1A-1,383,数据误差超限
DATA:M1A-1,384,数据误差超限
DATA:M1A-1,385,数据误差超限
DATA:M1A-1,386,数据误差超限
DATA:M1A-1,387,数据误差超限
DATA:M1A-1,388,数据误差超限
DATA:M1A-1,389,数据误差超限
DATA:M1A-1,390,数据误差超限
DATA:M1A-1,391,数据误差超限
DATA:M1A-1,392,数据误差超限
DATA:M1A-1,393,数据误差超限
DATA:M1A-1,394,数据误差超限
DATA:M1A-1,395,数据误差超限
DATA:M1A-1,396,数据误差超限
DATA:M1A-1,397,数据误差超限
DATA:M1A-1,398,数据误差超限
DATA:M1A-1,399,数据误差超限
DATA:M1A-1,400,数据误差超限
DATA:M1A-1,401,数据误差超限
DATA:M1A-1,402,数据误差超限
DATA:M1A-1,403,数据误差超限
DATA:M1A-1,404,数据误差超限
DATA:M1A-1,405,数据误差超限
DATA:M1A-1,406,数据误差超限
DATA:M1A-1,407,数据误差超限
DATA:M1A-1,408,数据误差超限
DATA:M1A-1,409,数据误差超限
DATA:M1A-1,410,数据误差超限
DATA:M1A-1,411,数据误差超限
DATA:M1A-1,412,数据误差超限
DATA:M1A-1,413,数据误差超限
DATA:M1A-1,414,数据误差超限
DATA:M1A-1,415,数据误差超限
DATA:M1A-1,416,数据误差超限
DATA:M1A-1,417,数据误差超限
DATA:M1A-1,418,数据误差超限
DATA:M1A-1,419,数据误差超限
DATA:M1A-1,420,数据误差超限
DATA:M1A-1,421,数据误差超限
DATA:M1A-1,422,数据误差超限
DATA:M1A-1,423,数据误差超限
DATA:M1A-1,424,数据误差超限
DATA:M1A-1,425,数据误差超限
DATA:M1A-1,426,数据误差超限
DATA:M1A-1,427,数据误差超限
DATA:M1A-1,428,数据误差超限
DATA:M1A-1,429,数据误差超限
DATA:M1A-1,430,数据误差超限
DATA:M1A-1,431,数据误差超限
DATA:M1A-1,432,数据误差超限
DATA:M1A-1,433,数据误差超限
DATA:M1A-1,434,数据误差超限
DATA:M1A-1,435,数据误差超限
DATA:M1A-1,436,数据误差超限
DATA:M1A-1,437,数据误差超限
DATA:M1A-1,438,数据误差超限
DATA:M1A-1,439,数据误差超限
DATA:M1A-1,440,数据误差超限
DATA:M1A-1,441,数据误差超限
DATA:M1A-1,442,数据误差超限
DATA:M1A-1,443,数据误差超限
DATA:M1A-1,444,数据误差超限
DATA:M1A-1,445,数据误差超限
DATA:M1A-1,446,数据误差超限
DATA:M1A-1,447,数据误差超限
DATA:M1A-1,448,数据误差超限
DATA:M1A-1,449,数据误差超限
DATA:M1A-1,450,数据误差超限
DATA:M1A-1,451,数据误差超限
DATA:M1A-1,452,数据误差超限
DATA:M1A-1,453,数据误差超限
DATA:M1A-1,454,数据误差超限
DATA:M1A-1,455,数据误差超限
DATA:M1A-1,456,数据误差超限
DATA:M1A-1,457,数据误差超限
DATA:M1A-1,458,数据误差超限
DATA:M1A-1,459,数据误差超限
DATA:M1A-1,460,数据误差超限
DATA:M1A-1,461,数据误差超限
DATA:M1A-1,462,数据误差超限
DATA:M1A-1,463,数据误差超限
DATA:M1A-1,464,数据误差超限
DATA:M1A-1,465,数据误差超限
DATA:M1A-1,466,数据误差超限
DATA:M1A-1,467,数据误差超限
DATA:M1A-1,468,数据误差超限
DATA:M1A-1,469,数据误差超限
DATA:M1A-1,470,数据误差超限
DATA:M1A-1,471,数据误差超限
DATA:M1A-1,472,数据误差超限
DATA:M1A-1,473,数据误差超限
DATA:M1A-1,474,数据误差超限
DATA:M1A-1,475,数据误差超限
DATA:M1A-1,476,数据误差超限
DATA:M1A-1,477,数据误差超限
DATA:M1A-1,478,数据误差超限
DATA:M1A-1,479,数据误差超限
DATA:M1A-1,480,数据误差超限
DATA:M1A-1,481,数据误差超限
DATA:M1A-1,482,数据误差超限
DATA:M1A-1,483,数据误差超限
DATA:M1A-1,484,数据误差超限
DATA:M1A-1,485,数据误差超限
DATA:M1A-1,486,数据误差超限
DATA:M1A-1,487,数据误差超限
DATA:M1A-1,488,数据误差超限
DATA:M1A-1,489,数据误差超限
DATA:M1A-1,490,数据误差超限
DATA:M1A-1,491,数据误差超限
DATA:M1A-1,492,数据误差超限
DATA:M1A-1,493,数据误差超限
DATA:M1A-1,494,数据误差超限
DATA:M1A-1,495,数据误差超限
DATA:M1A-1,496,数据误差超限
DATA:M1A-1,497,数据误差超限
DATA:M1A-1,498,数据误差超限
DATA:M1A-1,499,数据误差超限
DATA:M1A-1,500,数据误差超限
DATA:M1A-1,501,数据误差超限
DATA:M1A-1,502,数据误差超限
DATA:M1A-1,503,数据误差超限
DATA:M1A-1,505,数据误差超限
DATA:M1A-1,506,数据误差超限
DATA:M1A-1,507,数据误差超限
DATA:M1A-1,508,数据误差超限
DATA:M1A-1,509,数据误差超限
DATA:M1A-1,510,数据误差超限
DATA:M1A-1,511,数据误差超限
DATA:M1A-1,512,数据误差超限
DATA:M1B-2,108,数据误差超限
DATA:M1B-2,109,数据误差超限
DATA:M1B-2,110,数据误差超限
DATA:M1B-2,111,数据误差超限
DATA:M1B-2,112,数据误差超限
DATA:M1B-2,113,数据误差超限
DATA:M1B-2,114,数据误差超限
DATA:M1B-2,115,数据误差超限
DATA:M1B-2,116,数据误差超限
DATA:M1B-2,117,数据误差超限
DATA:M1B-2,118,数据误差超限
DATA:M1B-2,119,数据误差超限
DATA:M1B-2,120,数据误差超限
DATA:M1B-2,121,数据误差超限
DATA:M1B-2,122,数据误差超限
DATA:M1B-2,123,数据误差超限
DATA:M1B-2,124,数据误差超限
DATA:M1B-2,125,数据误差超限
DATA:M1B-2,126,数据误差超限
DATA:M1B-2,127,数据误差超限
DATA:M1B-2,128,数据误差超限
DATA:M1B-2,129,数据误差超限
DATA:M1B-2,130,数据误差超限
DATA:M1B-2,131,数据误差超限
DATA:M1B-2,132,数据误差超限
DATA:M1B-2,133,数据误差超限
DATA:M1B-2,134,数据误差超限
DATA:M1B-2,135,数据误差超限
DATA:M1B-2,136,数据误差超限
DATA:M1B-2,137,数据误差超限
DATA:M1B-2,138,数据误差超限
DATA:M1B-2,139,数据误差超限
DATA:M1B-2,140,数据误差超限
DATA:M1B-2,141,数据误差超限
DATA:M1B-2,142,数据误差超限
DATA:M1B-2,143,数据误差超限
DATA:M1B-2,144,数据误差超限
DATA:M1B-2,145,数据误差超限
DATA:M1B-2,146,数据误差超限
DATA:M1B-2,147,数据误差超限
DATA:M1B-2,148,数据误差超限
DATA:M1B-2,149,数据误差超限
DATA:M1B-2,150,数据误差超限
DATA:M1B-2,151,数据误差超限
DATA:M1B-2,152,数据误差超限
DATA:M1B-2,153,数据误差超限
DATA:M1B-2,154,数据误差超限
DATA:M1B-2,155,数据误差超限
DATA:M1B-2,156,数据误差超限
DATA:M1B-2,157,数据误差超限
DATA:M1B-2,158,数据误差超限
DATA:M1B-2,159,数据误差超限
DATA:M1B-2,160,数据误差超限
DATA:M1B-2,161,数据误差超限
DATA:M1B-2,162,数据误差超限
DATA:M1B-2,163,数据误差超限
DATA:M1B-2,164,数据误差超限
DATA:M1B-2,165,数据误差超限
DATA:M1B-2,166,数据误差超限
DATA:M1B-2,167,数据误差超限
DATA:M1B-2,168,数据误差超限
DATA:M1B-2,169,数据误差超限
DATA:M1B-2,170,数据误差超限
DATA:M1B-2,171,数据误差超限
DATA:M1B-2,172,数据误差超限
DATA:M1B-2,173,数据误差超限
DATA:M1B-2,174,数据误差超限
DATA:M1B-2,175,数据误差超限
DATA:M1B-2,176,数据误差超限
DATA:M1B-2,177,数据误差超限
DATA:M1B-2,178,数据误差超限
DATA:M1B-2,179,数据误差超限
DATA:M1B-2,180,数据误差超限
DATA:M1B-2,181,数据误差超限
DATA:M1B-2,182,数据误差超限
DATA:M1B-2,183,数据误差超限
DATA:M1B-2,184,数据误差超限
DATA:M1B-2,185,数据误差超限
DATA:M1B-2,186,数据误差超限
DATA:M1B-2,187,数据误差超限
DATA:M1B-2,188,数据误差超限
DATA:M1B-2,189,数据误差超限
DATA:M1B-2,190,数据误差超限
DATA:M1B-2,191,数据误差超限
DATA:M1B-2,192,数据误差超限
DATA:M1B-2,193,数据误差超限
DATA:M1B-2,194,数据误差超限
DATA:M1B-2,195,数据误差超限
DATA:M1B-2,196,数据误差超限
DATA:M1B-2,197,数据误差超限
DATA:M1B-2,198,数据误差超限
DATA:M1B-2,199,数据误差超限
DATA:M1B-2,200,数据误差超限
DATA:M1B-2,201,数据误差超限
DATA:M1B-2,202,数据误差超限
DATA:M1B-2,203,数据误差超限
DATA:M1B-2,204,数据误差超限
DATA:M1B-2,205,数据误差超限
DATA:M1B-2,206,数据误差超限
DATA:M1B-2,207,数据误差超限
DATA:M1B-2,208,数据误差超限
DATA:M1B-2,209,数据误差超限
DATA:M1B-2,210,数据误差超限
DATA:M1B-2,211,数据误差超限
DATA:M1B-2,212,数据误差超限
DATA:M1B-2,213,数据误差超限
DATA:M1B-2,214,数据误差超限
DATA:M1B-2,215,数据误差超限
DATA:M1B-2,216,数据误差超限
DATA:M1B-2,217,数据误差超限
DATA:M1B-2,218,数据误差超限
DATA:M1B-2,219,数据误差超限
DATA:M1B-2,220,数据误差超限
DATA:M1B-2,221,数据误差超限
DATA:M1B-2,222,数据误差超限
DATA:M1B-2,223,数据误差超限
DATA:M1B-2,224,数据误差超限
DATA:M1B-2,225,数据误差超限
DATA:M1B-2,226,数据误差超限
DATA:M1B-2,227,数据误差超限
DATA:M1B-2,228,数据误差超限
DATA:M1B-2,229,数据误差超限
DATA:M1B-2,230,数据误差超限
DATA:M1B-2,231,数据误差超限
DATA:M1B-2,232,数据误差超限
DATA:M1B-2,233,数据误差超限
DATA:M1B-2,234,数据误差超限
DATA:M1B-2,235,数据误差超限
DATA:M1B-2,236,数据误差超限
DATA:M1B-2,237,数据误差超限
DATA:M1B-2,238,数据误差超限
DATA:M1B-2,239,数据误差超限
DATA:M1B-2,240,数据误差超限
DATA:M1B-2,241,数据误差超限
DATA:M1B-2,242,数据误差超限
DATA:M1B-2,243,数据误差超限
DATA:M1B-2,244,数据误差超限
DATA:M1B-2,245,数据误差超限
DATA:M1B-2,246,数据误差超限
DATA:M1B-2,247,数据误差超限
DATA:M1B-2,248,数据误差超限
DATA:M1B-2,249,数据误差超限
DATA:M1B-2,250,数据误差超限
DATA:M1B-2,251,数据误差超限
DATA:M1B-2,252,数据误差超限
DATA:M1B-2,253,数据误差超限
DATA:M1B-2,254,数据误差超限
DATA:M1B-2,255,数据误差超限
DATA:M1B-2,256,数据误差超限
DATA:M1B-2,257,数据误差超限
DATA:M1B-2,258,数据误差超限
DATA:M1B-2,259,数据误差超限
DATA:M1B-2,260,数据误差超限
DATA:M1B-2,261,数据误差超限
DATA:M1B-2,262,数据误差超限
DATA:M1B-2,263,数据误差超限
DATA:M1B-2,264,数据误差超限
DATA:M1B-2,265,数据误差超限
DATA:M1B-2,266,数据误差超限
DATA:M1B-2,267,数据误差超限
DATA:M1B-2,268,数据误差超限
DATA:M1B-2,269,数据误差超限
DATA:M1B-2,270,数据误差超限
DATA:M1B-2,271,数据误差超限
DATA:M1B-2,272,数据误差超限
DATA:M1B-2,273,数据误差超限
DATA:M1B-2,274,数据误差超限
DATA:M1B-2,275,数据误差超限
DATA:M1B-2,276,数据误差超限
DATA:M1B-2,277,数据误差超限
DATA:M1B-2,278,数据误差超限
DATA:M1B-2,279,数据误差超限
DATA:M1B-2,280,数据误差超限
DATA:M1B-2,281,数据误差超限
DATA:M1B-2,282,数据误差超限
DATA:M1B-2,283,数据误差超限
DATA:M1B-2,284,数据误差超限
DATA:M1B-2,285,数据误差超限
DATA:M1B-2,286,数据误差超限
DATA:M1B-2,287,数据误差超限
DATA:M1B-2,288,数据误差超限
DATA:M1B-2,289,数据误差超限
DATA:M1B-2,290,数据误差超限
DATA:M1B-2,291,数据误差超限
DATA:M1B-2,292,数据误差超限
DATA:M1B-2,293,数据误差超限
DATA:M1B-2,294,数据误差超限
DATA:M1B-2,295,数据误差超限
DATA:M1B-2,296,数据误差超限
DATA:M1B-2,297,数据误差超限
DATA:M1B-2,298,数据误差超限
DATA:M1B-2,299,数据误差超限
DATA:M1B-2,300,数据误差超限
DATA:M1B-2,301,数据误差超限
DATA:M1B-2,302,数据误差超限
DATA:M1B-2,303,数据误差超限
DATA:M1B-2,304,数据误差超限
DATA:M1B-2,305,数据误差超限
DATA:M1B-2,306,数据误差超限
DATA:M1B-2,307,数据误差超限
DATA:M1B-2,308,数据误差超限
DATA:M1B-2,309,数据误差超限
DATA:M1B-2,310,数据误差超限
DATA:M1B-2,311,数据误差超限
DATA:M1B-2,312,数据误差超限
DATA:M1B-2,313,数据误差超限
DATA:M1B-2,314,数据误差超限
DATA:M1B-2,315,数据误差超限
DATA:M1B-2,316,数据误差超限
DATA:M1B-2,317,数据误差超限
DATA:M1B-2,318,数据误差超限
DATA:M1B-2,319,数据误差超限
DATA:M1B-2,320,数据误差超限
DATA:M1B-2,321,数据误差超限
DATA:M1B-2,322,数据误差超限
DATA:M1B-2,323,数据误差超限
DATA:M1B-2,324,数据误差超限
DATA:M1B-2,325,数据误差超限
DATA:M1B-2,326,数据误差超限
DATA:M1B-2,327,数据误差超限
DATA:M1B-2,328,数据误差超限
DATA:M1B-2,329,数据误差超限
DATA:M1B-2,330,数据误差超限
DATA:M1B-2,331,数据误差超限
DATA:M1B-2,332,数据误差超限
DATA:M1B-2,333,数据误差超限
DATA:M1B-2,334,数据误差超限
DATA:M1B-2,335,数据误差超限
DATA:M1B-2,336,数据误差超限
DATA:M1B-2,337,数据误差超限
DATA:M1B-2,338,数据误差超限
DATA:M1B-2,339,数据误差超限
DATA:M1B-2,340,数据误差超限
DATA:M1B-2,341,数据误差超限
DATA:M1B-2,342,数据误差超限
DATA:M1B-2,343,数据误差超限
DATA:M1B-2,344,数据误差超限
DATA:M1B-2,345,数据误差超限
DATA:M1B-2,346,数据误差超限
DATA:M1B-2,347,数据误差超限
DATA:M1B-2,348,数据误差超限
DATA:M1B-2,349,数据误差超限
DATA:M1B-2,350,数据误差超限
DATA:M1B-2,351,数据误差超限
DATA:M1B-2,352,数据误差超限
DATA:M1B-2,353,数据误差超限
DATA:M1B-2,354,数据误差超限
DATA:M1B-2,355,数据误差超限
DATA:M1B-2,356,数据误差超限
